city,id,CaVRating,SLRating,CaBRating,WLBRating,title,numJobs,nextJobOne,jobId,nextJobTwo,CORating,company,state
Boston,256,4.4,3.9,4.4,4.1,Physical Therapy Assistant,4,physical therapy aide,41285,senior staff physical therapy assistant,4.1,Google,MA
Boston,257,4.4,3.9,4.4,4.1,IT Support Specialist,4,technical support analyst,10944,account,4.1,Google,MA
Boston,258,4.4,3.9,4.4,4.1,Human Capital Consulting Internship,4,,632379,,4.1,Google,MA
Boston,259,4.4,3.9,4.4,4.1,Associate Software Support Engineer,4,,562701,,4.1,Google,MA
Boston,260,4.4,3.9,4.4,4.1,Technical Support Specialist,3,network administrator,58525,systems administrator,4.1,Google,MA
Boston,261,4.4,3.9,4.4,4.1,Project Coordinator,3,executive administrative assistant,55558,executive assistant,4.1,Google,MA
Boston,262,4.4,3.9,4.4,4.1,Business Development Representative,3,,62433,,4.1,Google,MA
Boston,263,4.4,3.9,4.4,4.1,Data Engineer,3,contractor,46157,area manager,4.1,Google,MA
Boston,264,4.4,3.9,4.4,4.1,"Software Engineer, Backend",3,,448001,,4.1,Google,MA
Boston,265,4.4,3.9,4.4,4.1,Software Developer,3,senior software engineer,30270,,4.1,Google,MA
Boston,266,4.4,3.9,4.4,4.1,Registered Nurse Resource,3,,50019,,4.1,Google,MA
Boston,267,4.4,3.9,4.4,4.1,Front End Developer/Designer,2,,481628,,4.1,Google,MA
Boston,268,4.4,3.9,4.4,4.1,Ruby On Rails Developer,2,php,51212,java ee developer,4.1,Google,MA
Boston,269,4.4,3.9,4.4,4.1,Associate Sales Engineer,2,,18979,,4.1,Google,MA
Boston,270,4.4,3.9,4.4,4.1,Social Media Coordinator,2,executive assistant,134375,account manager,4.1,Google,MA
Boston,271,4.4,3.9,4.4,4.1,Sales Development Representative,2,inside sales representative,28424,executive administrative assistant,4.1,Google,MA
Boston,272,4.4,3.9,4.4,4.1,IOS Developer,2,mobile developer,190122,software developer,4.1,Google,MA
Boston,273,4.4,3.9,4.4,4.1,.NET Software Engineer,2,,8561,,4.1,Google,MA
Boston,274,4.4,3.9,4.4,4.1,Digital Marketing Specialist,2,production manager,156641,owner,4.1,Google,MA
Boston,275,4.4,3.9,4.4,4.1,Sales Engineer,2,,28437,,4.1,Google,MA
Boston,276,4.4,3.9,4.4,4.1,Travel RN - Operating Room,2,,1112382,,4.1,Google,MA
Boston,277,4.4,3.9,4.4,4.1,Physical Therapist,2,physical therapist aide,2507,student physical therapist,4.1,Google,MA
Boston,278,4.4,3.9,4.4,4.1,Paid Search Specialist,2,,65619,,4.1,Google,MA
Boston,279,4.4,3.9,4.4,4.1,Digital Campaign Specialist,2,,233356,,4.1,Google,MA
Austin,280,4.4,3.9,4.4,4.1,Mobile App Developer,4,,277565,,4.1,Google,TX
Austin,281,4.4,3.9,4.4,4.1,Digital Marketing Account Associate,3,,972085,,4.1,Google,TX
Austin,282,4.4,3.9,4.4,4.1,Cloud Operations Analyst,3,,1090134,,4.1,Google,TX
Austin,283,4.4,3.9,4.4,4.1,Customer Success Engineer,3,,235716,,4.1,Google,TX
Austin,284,4.4,3.9,4.4,4.1,Desktop Support Technician,3,service desk analyst,40845,field technician,4.1,Google,TX
Austin,285,4.4,3.9,4.4,4.1,Sr User Experience Designer,3,,728976,,4.1,Google,TX
Austin,286,4.4,3.9,4.4,4.1,Inside Sales Representative,2,account executive,9628,account manager,4.1,Google,TX
Austin,287,4.4,3.9,4.4,4.1,Associate Specialist Quality Systems &amp; Compliance,2,,485542,,4.1,Google,TX
Austin,288,4.4,3.9,4.4,4.1,Applications Engineer Co-Op,2,,8955,,4.1,Google,TX
Austin,289,4.4,3.9,4.4,4.1,Corporate Sales Representative,2,sales representative,812,account executive,4.1,Google,TX
Austin,290,4.4,3.9,4.4,4.1,Sales Development Representative,2,inside sales representative,28424,executive administrative assistant,4.1,Google,TX
Austin,291,4.4,3.9,4.4,4.1,Digital Marketing Intern,2,vice president,136303,,4.1,Google,TX
Austin,292,4.4,3.9,4.4,4.1,Java Developer,2,senior developer,3566,senior software engineer,4.1,Google,TX
Austin,293,4.4,3.9,4.4,4.1,Claims Examiner,2,claims manager,57089,manager,4.1,Google,TX
Austin,294,4.4,3.9,4.4,4.1,Clerical Specialist,2,office manager,6874,department manager,4.1,Google,TX
Austin,295,4.4,3.9,4.4,4.1,Android Architect,2,,785342,,4.1,Google,TX
Austin,296,4.4,3.9,4.4,4.1,Paid Search Specialist,2,,65619,,4.1,Google,TX
Austin,297,4.4,3.9,4.4,4.1,Development Associate,2,research assistant,55040,administrative assistant,4.1,Google,TX
Austin,298,4.4,3.9,4.4,4.1,Advertising Operations Specialist,2,,375994,,4.1,Google,TX
Austin,299,4.4,3.9,4.4,4.1,Digital Artist,2,modeler and texture artist,41523,cg specialist,4.1,Google,TX
Austin,300,4.4,3.9,4.4,4.1,Staff Security Engineer,2,,242803,,4.1,Google,TX
Austin,301,4.4,3.9,4.4,4.1,Childcare Worker,1,administrative assistant,56921,intern,4.1,Google,TX
Austin,302,4.4,3.9,4.4,4.1,Personal Care Attendant,1,property manager,66104,physical therapist,4.1,Google,TX
Austin,303,4.4,3.9,4.4,4.1,Technical Marketing Analyst,1,,58225,,4.1,Google,TX
Austin,304,4.4,3.9,4.4,4.1,Summer Marketing Intern,1,,118755,,4.1,Google,TX
Austin,305,4.4,3.9,4.4,4.1,Wine Ambassador,1,,769545,,4.1,Google,TX
Austin,306,4.4,3.9,4.4,4.1,Social Media Specialist,1,marketing manager,68707,,4.1,Google,TX
Austin,307,4.4,3.9,4.4,4.1,Events Intern,1,cashier server and hostess,197955,server,4.1,Google,TX
Austin,308,4.4,3.9,4.4,4.1,Data Analyst (Digital Marketing),1,,1400364,,4.1,Google,TX
Austin,309,4.4,3.9,4.4,4.1,Monitor,1,instructor,130070,timekeeper,4.1,Google,TX
Austin,310,4.4,3.9,4.4,4.1,Paid Search Strategist,1,,186180,,4.1,Google,TX
Austin,311,4.4,3.9,4.4,4.1,Case Worker,1,driver,12750,insurance agent,4.1,Google,TX
Austin,312,4.4,3.9,4.4,4.1,Cloud Software Engineer,1,,401979,,4.1,Google,TX
Austin,313,4.4,3.9,4.4,4.1,Java Software Engineer,1,junior java software engineer,3579,c engineer,4.1,Google,TX
Austin,314,4.4,3.9,4.4,4.1,PPC Analyst,1,,146109,,4.1,Google,TX
Austin,315,4.4,3.9,4.4,4.1,Grant Writer,1,assistant director,39034,consultant,4.1,Google,TX
Austin,316,4.4,3.9,4.4,4.1,Software Dev Staff Engineer,1,,675487,,4.1,Google,TX
Austin,317,4.4,3.9,4.4,4.1,Case Management Specialist,1,,148521,,4.1,Google,TX
Austin,318,4.4,3.9,4.4,4.1,Optimization Specialist,1,,7824,,4.1,Google,TX
San Jose,319,4.4,3.9,4.4,4.1,Unspecified,9,,14473,,4.1,Google,CA
San Jose,320,4.4,3.9,4.4,4.1,Web Developer,6,senior software engineer,7967,,4.1,Google,CA
San Jose,321,4.4,3.9,4.4,4.1,Interaction Designer,6,senior information architect,29390,,4.1,Google,CA
San Jose,322,4.4,3.9,4.4,4.1,Android Developer,6,senior software engineer,123068,,4.1,Google,CA
San Jose,323,4.4,3.9,4.4,4.1,Network Software Engineer,5,,6942,,4.1,Google,CA
San Jose,324,4.4,3.9,4.4,4.1,Cloud Operations Engineer,5,,563553,,4.1,Google,CA
San Jose,325,4.4,3.9,4.4,4.1,Documentation Specialist,5,manager,36440,,4.1,Google,CA
San Jose,326,4.4,3.9,4.4,4.1,Marketing Programs Specialist,4,,125251,,4.1,Google,CA
San Jose,327,4.4,3.9,4.4,4.1,Marketing Operations Analyst,4,,106078,,4.1,Google,CA
San Jose,328,4.4,3.9,4.4,4.1,Site Reliability Engineer,4,,12391,,4.1,Google,CA
San Jose,329,4.4,3.9,4.4,4.1,Solution Architect - Business Development,4,,260435,,4.1,Google,CA
San Jose,330,4.4,3.9,4.4,4.1,Temp Part-time Assistant,4,,702407,,4.1,Google,CA
San Jose,331,4.4,3.9,4.4,4.1,Retail Design Coordinator,4,,244528,,4.1,Google,CA
San Jose,332,4.4,3.9,4.4,4.1,Software Developer Intern,4,associate software engineer,30298,systems engineer,4.1,Google,CA
San Jose,333,4.4,3.9,4.4,4.1,Data Center Analyst,3,,46125,,4.1,Google,CA
San Jose,334,4.4,3.9,4.4,4.1,Data Analyst,3,software engineer,46094,consultant,4.1,Google,CA
San Jose,335,4.4,3.9,4.4,4.1,Technical Support Engineer,3,manager,58305,,4.1,Google,CA
San Jose,336,4.4,3.9,4.4,4.1,Web Developer - JavaScript,3,,352903,,4.1,Google,CA
San Jose,337,4.4,3.9,4.4,4.1,Transfer Pricing Analyst,3,,53036,,4.1,Google,CA
San Jose,338,4.4,3.9,4.4,4.1,Technical Marketing Engineer,3,software engineer,58227,consultant,4.1,Google,CA
San Jose,339,4.4,3.9,4.4,4.1,Privacy Project Engineer,3,,587883,,4.1,Google,CA
San Jose,340,4.4,3.9,4.4,4.1,SRE - Systems Reliability Engineer,3,,1300901,,4.1,Google,CA
San Jose,341,4.4,3.9,4.4,4.1,Sales Development Intern,3,,270993,,4.1,Google,CA
San Jose,342,4.4,3.9,4.4,4.1,Mobile Software Developer,3,,134211,,4.1,Google,CA
San Jose,343,4.4,3.9,4.4,4.1,Network Test Engineer,3,data network test engineer,91223,optical network test engineer,4.1,Google,CA
San Jose,344,4.4,3.9,4.4,4.1,Marketing Operations,3,,13342,,4.1,Google,CA
San Jose,345,4.4,3.9,4.4,4.1,Business Development Representative,3,,62433,,4.1,Google,CA
San Jose,346,4.4,3.9,4.4,4.1,Designer,3,cad designer,40373,mechanical designer,4.1,Google,CA
San Jose,347,4.4,3.9,4.4,4.1,Contract Administrator/Paralegal,3,,81643,,4.1,Google,CA
San Jose,348,4.4,3.9,4.4,4.1,Systems Reliability Engineer,3,,196433,,4.1,Google,CA
San Jose,349,4.4,3.9,4.4,4.1,PR Intern,3,communications intern,66467,fashion pr intern,4.1,Google,CA
San Jose,350,4.4,3.9,4.4,4.1,Software Engineer,3,,4279,,4.1,Google,CA
San Jose,351,4.4,3.9,4.4,4.1,User Interface Engineer,3,senior web developer,53620,xslt architect,4.1,Google,CA
San Jose,352,4.4,3.9,4.4,4.1,Search Marketing Analyst,3,,44631,,4.1,Google,CA
San Jose,353,4.4,3.9,4.4,4.1,Front End Web Developer,3,senior technology lead,27545,senior web developer,4.1,Google,CA
Baltimore,354,4.4,3.9,4.4,4.1,Java Software Engineer,5,junior java software engineer,3579,c engineer,4.1,Google,MD
Baltimore,355,4.4,3.9,4.4,4.1,Digital Marketing Coordinator,4,,248292,,4.1,Google,MD
Baltimore,356,4.4,3.9,4.4,4.1,Athletic Coordinator,3,,77481,,4.1,Google,MD
Baltimore,357,4.4,3.9,4.4,4.1,Database Administrator,3,database developer,61011,software engineer,4.1,Google,MD
Baltimore,358,4.4,3.9,4.4,4.1,Systems Administrator,2,it consultant,64814,contractor,4.1,Google,MD
Baltimore,359,4.4,3.9,4.4,4.1,Digital Sales Consultant,2,,156508,,4.1,Google,MD
Baltimore,360,4.4,3.9,4.4,4.1,Software Engineer,2,,4279,,4.1,Google,MD
Baltimore,361,4.4,3.9,4.4,4.1,Bell Ringer,2,,533199,,4.1,Google,MD
Baltimore,362,4.4,3.9,4.4,4.1,Full Stack Developer,2,,399113,,4.1,Google,MD
Baltimore,363,4.4,3.9,4.4,4.1,SEO Specialist,2,marketing associate,11483,marketing and sales representative,4.1,Google,MD
Baltimore,364,4.4,3.9,4.4,4.1,Registered Nurse,2,charge nurse,50005,rn case manager,4.1,Google,MD
Baltimore,365,4.4,3.9,4.4,4.1,Internal Auditor Supervisor,1,,861267,,4.1,Google,MD
Baltimore,366,4.4,3.9,4.4,4.1,Solutions Architect,1,,30488,,4.1,Google,MD
Baltimore,367,4.4,3.9,4.4,4.1,PR &amp; Communications Intern,1,hostess,251331,server,4.1,Google,MD
Baltimore,368,4.4,3.9,4.4,4.1,Special Projects Intern,1,,145198,,4.1,Google,MD
Baltimore,369,4.4,3.9,4.4,4.1,Epidemiologist I,1,,103520,,4.1,Google,MD
Baltimore,370,4.4,3.9,4.4,4.1,Cable Technician,1,assistant manager,12539,telecommunication installation technician,4.1,Google,MD
Baltimore,371,4.4,3.9,4.4,4.1,Food Service Worker,1,dietary aide,38373,home health aide,4.1,Google,MD
Baltimore,372,4.4,3.9,4.4,4.1,Advanced Accountant,1,,152127,,4.1,Google,MD
Baltimore,373,4.4,3.9,4.4,4.1,Mobile Engineer,1,consultant,90951,senior ios engineer,4.1,Google,MD
Baltimore,374,4.4,3.9,4.4,4.1,Proposal Coordinator,1,production specialist,55291,proposal specialist,4.1,Google,MD
Baltimore,375,4.4,3.9,4.4,4.1,Technical Architect,1,project manager,20428,manager,4.1,Google,MD
Baltimore,376,4.4,3.9,4.4,4.1,Marketing Operations Specialist,1,,109052,,4.1,Google,MD
Baltimore,377,4.4,3.9,4.4,4.1,Psychologist I,1,,304835,,4.1,Google,MD
Baltimore,378,4.4,3.9,4.4,4.1,Physician (Pediatrician/Supervisor),1,,90478,,4.1,Google,MD
Baltimore,379,4.4,3.9,4.4,4.1,Special Events and Volunteer Coordinator,1,,1065128,,4.1,Google,MD
Baltimore,380,4.4,3.9,4.4,4.1,Psychology Associate Doctorate,1,,73155,,4.1,Google,MD
Baltimore,381,4.4,3.9,4.4,4.1,RN Supervisor (Medical and Surgical Department),1,,241039,,4.1,Google,MD
Baltimore,382,4.4,3.9,4.4,4.1,Designer and Front-End Developer,1,,1009253,,4.1,Google,MD
Baltimore,383,4.4,3.9,4.4,4.1,Applied Research Engineer,1,,195417,,4.1,Google,MD
Baltimore,384,4.4,3.9,4.4,4.1,Payment Posting Specialist,1,,829390,,4.1,Google,MD
Baltimore,385,4.4,3.9,4.4,4.1,Cook,1,prep cook,45091,lead cook,4.1,Google,MD
Baltimore,386,4.4,3.9,4.4,4.1,Web Coordinator,1,,7939,,4.1,Google,MD
Dallas,387,4.4,3.9,4.4,4.1,Regional Tanker Driver,83,,1472044,,4.1,Google,TX
Dallas,388,4.4,3.9,4.4,4.1,Otr Tanker Driver,83,,467291,,4.1,Google,TX
Dallas,389,4.4,3.9,4.4,4.1,IOS Applications Developer,10,,330229,,4.1,Google,TX
Dallas,390,4.4,3.9,4.4,4.1,Mobile Applications Developer,8,,67263,,4.1,Google,TX
Dallas,391,4.4,3.9,4.4,4.1,Engineer 1-Design Engineer,5,,581208,,4.1,Google,TX
Dallas,392,4.4,3.9,4.4,4.1,Case Aide,5,case manager,150847,intern,4.1,Google,TX
Dallas,393,4.4,3.9,4.4,4.1,Cloud Developer,3,,563549,,4.1,Google,TX
Dallas,394,4.4,3.9,4.4,4.1,Supervisor,2,owner,64221,project manager,4.1,Google,TX
Dallas,395,4.4,3.9,4.4,4.1,Secretary,2,vice president,28736,president,4.1,Google,TX
Dallas,396,4.4,3.9,4.4,4.1,Business Development Specialist,2,director,62438,president,4.1,Google,TX
Dallas,397,4.4,3.9,4.4,4.1,After School Club Worker,2,,1168051,,4.1,Google,TX
Dallas,398,4.4,3.9,4.4,4.1,Administrative Assistant,2,executive administrative assistant,15954,executive assistant,4.1,Google,TX
Dallas,399,4.4,3.9,4.4,4.1,Therapist,2,administrative assistant,58835,intern,4.1,Google,TX
Dallas,400,4.4,3.9,4.4,4.1,Web Analyst,1,communications manager,7895,j2ee developer,4.1,Google,TX
Dallas,401,4.4,3.9,4.4,4.1,Music Instructor,1,consultant,68803,entrepreneur,4.1,Google,TX
Dallas,402,4.4,3.9,4.4,4.1,Volunteer Services and Christmas Coordinator,1,,244188,,4.1,Google,TX
Dallas,403,4.4,3.9,4.4,4.1,"Software Engineer, Site Reliability Engineering",1,,561579,,4.1,Google,TX
Dallas,404,4.4,3.9,4.4,4.1,Day Camp Worker,1,,2986188,,4.1,Google,TX
Dallas,405,4.4,3.9,4.4,4.1,PPC Specialist,1,,134848,,4.1,Google,TX
Dallas,406,4.4,3.9,4.4,4.1,Occupational Therapist PRN,1,,779307,,4.1,Google,TX
Dallas,407,4.4,3.9,4.4,4.1,Janitor,1,volunteer,3550,driver,4.1,Google,TX
Dallas,408,4.4,3.9,4.4,4.1,Office Assistant/Customer Service,1,,658928,,4.1,Google,TX
Dallas,409,4.4,3.9,4.4,4.1,Sales Development Representative,1,inside sales representative,28424,executive administrative assistant,4.1,Google,TX
Dallas,410,4.4,3.9,4.4,4.1,Wine Ambassador,1,,769545,,4.1,Google,TX
Dallas,411,4.4,3.9,4.4,4.1,Data Scientist,1,developer,119899,software engineer,4.1,Google,TX
Dallas,412,4.4,3.9,4.4,4.1,Java Developer,1,senior developer,3566,senior software engineer,4.1,Google,TX
Dallas,413,4.4,3.9,4.4,4.1,Human Resources &amp; Payroll Administrator,1,assistant manager,1105245,human resources coordinator,4.1,Google,TX
Dallas,414,4.4,3.9,4.4,4.1,Social Media Specialist,1,marketing manager,68707,,4.1,Google,TX
Dallas,415,4.4,3.9,4.4,4.1,Bell Ringer,1,,533199,,4.1,Google,TX
Dallas,416,4.4,3.9,4.4,4.1,Web Development Engineer,1,,47845,,4.1,Google,TX
Dallas,417,4.4,3.9,4.4,4.1,Training Specialist,1,training manager,14254,consultant,4.1,Google,TX
Dallas,418,4.4,3.9,4.4,4.1,Customer Service Agent,1,sales associate,46056,administrative assistant,4.1,Google,TX
Dallas,419,4.4,3.9,4.4,4.1,Client Service Coordinator,1,sales associate,6279,secretary,4.1,Google,TX
Dallas,420,4.4,3.9,4.4,4.1,Maintenance Technician I,1,,198413,,4.1,Google,TX
Dallas,421,4.4,3.9,4.4,4.1,Sharepoint Engineer,1,,11717,,4.1,Google,TX
Dallas,422,4.4,3.9,4.4,4.1,Mobile App Developer,1,,277565,,4.1,Google,TX
Seattle,423,4.4,3.9,4.4,4.1,Quality Assurance Mobile Engineer,3,,569827,,4.1,Google,WA
Seattle,424,4.4,3.9,4.4,4.1,Software Engineer,2,,4279,,4.1,Google,WA
Seattle,425,4.4,3.9,4.4,4.1,Cloud Infrastructure Architect,2,,578629,,4.1,Google,WA
Seattle,426,4.4,3.9,4.4,4.1,Paid Search Analyst,2,,47187,,4.1,Google,WA
Seattle,427,4.4,3.9,4.4,4.1,IT Systems Engineer,2,commander,10964,,4.1,Google,WA
Seattle,428,4.4,3.9,4.4,4.1,Digital Marketing Associate,2,,152697,,4.1,Google,WA
Seattle,429,4.4,3.9,4.4,4.1,Concierge,2,server,51846,security guard,4.1,Google,WA
Seattle,430,4.4,3.9,4.4,4.1,Vending Attendant,2,,54190,,4.1,Google,WA
Seattle,431,4.4,3.9,4.4,4.1,Android Applications Engineer,2,,247691,,4.1,Google,WA
Seattle,432,4.4,3.9,4.4,4.1,Warehouse Specialist,2,warehouse worker,47747,customer service representative,4.1,Google,WA
Seattle,433,4.4,3.9,4.4,4.1,SEO Strategist,2,,69251,,4.1,Google,WA
Seattle,434,4.4,3.9,4.4,4.1,Data Engineer,2,contractor,46157,area manager,4.1,Google,WA
Seattle,435,4.4,3.9,4.4,4.1,Help Desk Specialist,2,help desk,22597,help desk technician,4.1,Google,WA
Seattle,436,4.4,3.9,4.4,4.1,Systems Reliability Engineer,2,,196433,,4.1,Google,WA
Seattle,437,4.4,3.9,4.4,4.1,Packing/Moving Specialist,2,,723026,,4.1,Google,WA
Seattle,438,4.4,3.9,4.4,4.1,Software Development Engineer In Test (SDET),1,,30336,,4.1,Google,WA
Seattle,439,4.4,3.9,4.4,4.1,"Software Engineer, Tools and Infrastructure",1,,1212959,,4.1,Google,WA
Seattle,440,4.4,3.9,4.4,4.1,Quality Assurance Engineer,1,manager,55592,,4.1,Google,WA
Seattle,441,4.4,3.9,4.4,4.1,Software Security Engineer,1,,4407,,4.1,Google,WA
Seattle,442,4.4,3.9,4.4,4.1,Automation Systems Engineer,1,,79976,,4.1,Google,WA
Seattle,443,4.4,3.9,4.4,4.1,Inside Sales Representative,1,account executive,9628,account manager,4.1,Google,WA
Seattle,444,4.4,3.9,4.4,4.1,Cloud Systems Engineer,1,,535940,,4.1,Google,WA
Seattle,445,4.4,3.9,4.4,4.1,Systems Software Engineer,1,software development engineer,20522,senior systems engineer,4.1,Google,WA
Seattle,446,4.4,3.9,4.4,4.1,Sales/Commercial Engineer,1,,370413,,4.1,Google,WA
Seattle,447,4.4,3.9,4.4,4.1,User Experience Researcher,1,,53426,,4.1,Google,WA
San Diego,448,4.4,3.9,4.4,4.1,Digital Marketing Analyst,3,,187633,,4.1,Google,CA
San Diego,449,4.4,3.9,4.4,4.1,Paid Search Specialist,3,,65619,,4.1,Google,CA
San Diego,450,4.4,3.9,4.4,4.1,Software,2,consultant,4761,project name,4.1,Google,CA
San Diego,451,4.4,3.9,4.4,4.1,Digital Marketing Account Associate,2,,972085,,4.1,Google,CA
San Diego,452,4.4,3.9,4.4,4.1,ECommerce Specialist,2,,36237,,4.1,Google,CA
San Diego,453,4.4,3.9,4.4,4.1,Administrative Assistant,2,executive administrative assistant,15954,executive assistant,4.1,Google,CA
San Diego,454,4.4,3.9,4.4,4.1,Digital Marketing Coordinator,2,,248292,,4.1,Google,CA
San Diego,455,4.4,3.9,4.4,4.1,Packing/Moving Specialist,2,,723026,,4.1,Google,CA
San Diego,456,4.4,3.9,4.4,4.1,Web Analytics Strategist,1,,675412,,4.1,Google,CA
San Diego,457,4.4,3.9,4.4,4.1,Pricing Analyst,1,senior financial analyst,41968,project manager,4.1,Google,CA
San Diego,458,4.4,3.9,4.4,4.1,Social Media Intern,1,staff writer,194651,legal intern,4.1,Google,CA
San Diego,459,4.4,3.9,4.4,4.1,Validation Engineer,1,,53558,,4.1,Google,CA
San Diego,460,4.4,3.9,4.4,4.1,Inside Sales Representative,1,account executive,9628,account manager,4.1,Google,CA
San Diego,461,4.4,3.9,4.4,4.1,Digital Sales &amp; Marketing Specialist,1,,3103443,,4.1,Google,CA
San Diego,462,4.4,3.9,4.4,4.1,Ios Software Engineer,1,,213919,,4.1,Google,CA
San Diego,463,4.4,3.9,4.4,4.1,Marketing Specialist - Visual Design,1,,1016868,,4.1,Google,CA
San Diego,464,4.4,3.9,4.4,4.1,Software Engineer,1,,4279,,4.1,Google,CA
San Diego,465,4.4,3.9,4.4,4.1,Search Engine Marketing Specialist,1,,113555,,4.1,Google,CA
San Diego,466,4.4,3.9,4.4,4.1,Cloud Solutions Architect,1,,161241,,4.1,Google,CA
San Diego,467,4.4,3.9,4.4,4.1,Product Engineer - Software Quality Assurance Engi,1,,91606,,4.1,Google,CA
San Diego,468,4.4,3.9,4.4,4.1,Outside Sales Representative,1,account executive,1040,general manager,4.1,Google,CA
San Diego,469,4.4,3.9,4.4,4.1,Appointment Setter,1,sales representative,9000,account executive,4.1,Google,CA
San Diego,470,4.4,3.9,4.4,4.1,SEO Strategist,1,,69251,,4.1,Google,CA
Palo Alto,471,4.4,3.9,4.4,4.1,Unspecified,9,,14473,,4.1,Google,CA
Palo Alto,472,4.4,3.9,4.4,4.1,Web Developer,6,senior software engineer,7967,,4.1,Google,CA
Palo Alto,473,4.4,3.9,4.4,4.1,Interaction Designer,6,senior information architect,29390,,4.1,Google,CA
Palo Alto,474,4.4,3.9,4.4,4.1,Android Developer,6,senior software engineer,123068,,4.1,Google,CA
Palo Alto,475,4.4,3.9,4.4,4.1,Network Software Engineer,5,,6942,,4.1,Google,CA
Palo Alto,476,4.4,3.9,4.4,4.1,Cloud Operations Engineer,5,,563553,,4.1,Google,CA
Palo Alto,477,4.4,3.9,4.4,4.1,Documentation Specialist,5,manager,36440,,4.1,Google,CA
Palo Alto,478,4.4,3.9,4.4,4.1,Marketing Programs Specialist,4,,125251,,4.1,Google,CA
Palo Alto,479,4.4,3.9,4.4,4.1,Marketing Operations Analyst,4,,106078,,4.1,Google,CA
Palo Alto,480,4.4,3.9,4.4,4.1,Site Reliability Engineer,4,,12391,,4.1,Google,CA
Palo Alto,481,4.4,3.9,4.4,4.1,Solution Architect - Business Development,4,,260435,,4.1,Google,CA
Palo Alto,482,4.4,3.9,4.4,4.1,Temp Part-time Assistant,4,,702407,,4.1,Google,CA
Palo Alto,483,4.4,3.9,4.4,4.1,Retail Design Coordinator,4,,244528,,4.1,Google,CA
Palo Alto,484,4.4,3.9,4.4,4.1,Software Developer Intern,4,associate software engineer,30298,systems engineer,4.1,Google,CA
Palo Alto,485,4.4,3.9,4.4,4.1,Data Center Analyst,3,,46125,,4.1,Google,CA
Palo Alto,486,4.4,3.9,4.4,4.1,Data Analyst,3,software engineer,46094,consultant,4.1,Google,CA
Palo Alto,487,4.4,3.9,4.4,4.1,Technical Support Engineer,3,manager,58305,,4.1,Google,CA
Palo Alto,488,4.4,3.9,4.4,4.1,Web Developer - JavaScript,3,,352903,,4.1,Google,CA
Palo Alto,489,4.4,3.9,4.4,4.1,Transfer Pricing Analyst,3,,53036,,4.1,Google,CA
Palo Alto,490,4.4,3.9,4.4,4.1,Technical Marketing Engineer,3,software engineer,58227,consultant,4.1,Google,CA
Palo Alto,491,4.4,3.9,4.4,4.1,Privacy Project Engineer,3,,587883,,4.1,Google,CA
Palo Alto,492,4.4,3.9,4.4,4.1,SRE - Systems Reliability Engineer,3,,1300901,,4.1,Google,CA
Palo Alto,493,4.4,3.9,4.4,4.1,Sales Development Intern,3,,270993,,4.1,Google,CA
