nextJobOne,state,city,CaBRating,CaVRating,jobId,numJobs,nextJobTwo,CORating,company,SLRating,WLBRating,title,id
analyst,MA,Holyoke,4.1,4.1,30663,1,senior analyst,3.4,Apple,3.5,3.3,Specialist,3136
business analyst,MA,Holyoke,4.1,4.1,31973,1,contractor,3.4,Apple,3.5,3.3,Expert,3137
,MA,Holyoke,4.1,4.1,9245,1,,3.4,Apple,3.5,3.3,Apple Expert,3138
,MA,Holyoke,4.1,4.1,66972,1,,3.4,Apple,3.5,3.3,Apple Genius,3139
,MA,Holyoke,4.1,4.1,9259,1,,3.4,Apple,3.5,3.3,Apple Specialist,3140
,MA,Holyoke,4.1,4.1,59883,1,,3.4,Apple,3.5,3.3,Creative,3141
manager,MA,Holyoke,4.1,4.1,30513,1,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,3142
,MA,Holyoke,4.1,4.1,386559,1,,3.4,Apple,3.5,3.3,Loan Processing Coordinator,3143
administrative assistant,MA,Holyoke,4.1,4.1,10274,1,intern,3.4,Apple,3.5,3.3,Inventory Specialist,3144
planner,MA,Holyoke,4.1,4.1,28562,1,project manager,3.4,Apple,3.5,3.3,Scheduler,3145
project manager,MA,Holyoke,4.1,4.1,62619,1,business development manager,3.4,Apple,3.5,3.3,Business Specialist,3146
,MI,Grand Rapids,4.1,4.1,160696,1,,3.4,Apple,3.5,3.3,Apple Creative,3147
service technician,MI,Grand Rapids,4.1,4.1,33323,1,test technician,3.4,Apple,3.5,3.3,Repair Technician,3148
,MI,Grand Rapids,4.1,4.1,21392,1,,3.4,Apple,3.5,3.3,Genius,3149
,MI,Grand Rapids,4.1,4.1,605825,1,,3.4,Apple,3.5,3.3,Apple Business Specialist,3150
analyst,MI,Grand Rapids,4.1,4.1,30663,1,senior analyst,3.4,Apple,3.5,3.3,Specialist,3151
business analyst,MI,Grand Rapids,4.1,4.1,31973,1,contractor,3.4,Apple,3.5,3.3,Expert,3152
,MI,Grand Rapids,4.1,4.1,9245,1,,3.4,Apple,3.5,3.3,Apple Expert,3153
,MI,Grand Rapids,4.1,4.1,66972,1,,3.4,Apple,3.5,3.3,Apple Genius,3154
,MI,Grand Rapids,4.1,4.1,9259,1,,3.4,Apple,3.5,3.3,Apple Specialist,3155
,MI,Grand Rapids,4.1,4.1,59883,1,,3.4,Apple,3.5,3.3,Creative,3156
manager,MI,Grand Rapids,4.1,4.1,30513,1,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,3157
customer service representative,MI,Grand Rapids,4.1,4.1,35961,1,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,3158
administrative assistant,MI,Grand Rapids,4.1,4.1,10274,1,intern,3.4,Apple,3.5,3.3,Inventory Specialist,3159
project manager,MI,Grand Rapids,4.1,4.1,62619,1,business development manager,3.4,Apple,3.5,3.3,Business Specialist,3160
structural,MI,Grand Rapids,4.1,4.1,25712,1,civil,3.4,Apple,3.5,3.3,Structural Engineer,3161
customer service representative,FL,Fort Lauderdale,4.1,4.1,35961,8,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,3162
analyst,FL,Fort Lauderdale,4.1,4.1,30663,8,senior analyst,3.4,Apple,3.5,3.3,Specialist,3163
,FL,Fort Lauderdale,4.1,4.1,21392,7,,3.4,Apple,3.5,3.3,Genius,3164
,FL,Fort Lauderdale,4.1,4.1,605825,7,,3.4,Apple,3.5,3.3,Apple Business Specialist,3165
,FL,Fort Lauderdale,4.1,4.1,9245,7,,3.4,Apple,3.5,3.3,Apple Expert,3166
,FL,Fort Lauderdale,4.1,4.1,9259,7,,3.4,Apple,3.5,3.3,Apple Specialist,3167
,FL,Fort Lauderdale,4.1,4.1,59883,7,,3.4,Apple,3.5,3.3,Creative,3168
manager,FL,Fort Lauderdale,4.1,4.1,30513,7,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,3169
project manager,FL,Fort Lauderdale,4.1,4.1,62619,7,business development manager,3.4,Apple,3.5,3.3,Business Specialist,3170
,FL,Fort Lauderdale,4.1,4.1,160696,7,,3.4,Apple,3.5,3.3,Apple Creative,3171
business analyst,FL,Fort Lauderdale,4.1,4.1,31973,7,contractor,3.4,Apple,3.5,3.3,Expert,3172
,FL,Fort Lauderdale,4.1,4.1,66972,7,,3.4,Apple,3.5,3.3,Apple Genius,3173
administrative assistant,FL,Fort Lauderdale,4.1,4.1,10274,7,intern,3.4,Apple,3.5,3.3,Inventory Specialist,3174
prep cook,FL,Fort Lauderdale,4.1,4.1,19005,2,lead cook,3.4,Apple,3.5,3.3,Line Cook,3175
,FL,Fort Lauderdale,4.1,4.1,1410589,2,,3.4,Apple,3.5,3.3,Data Base Administrator/Financial Analyst,3176
,FL,Fort Lauderdale,4.1,4.1,30417,2,,3.4,Apple,3.5,3.3,IT Service Technician,3177
it specialist,FL,Fort Lauderdale,4.1,4.1,244632,2,software developer,3.4,Apple,3.5,3.3,Devops Engineer,3178
,FL,Fort Lauderdale,4.1,4.1,31078,1,,3.4,Apple,3.5,3.3,Stage Technician,3179
,FL,Fort Lauderdale,4.1,4.1,130489,1,,3.4,Apple,3.5,3.3,Apple Technician,3180
,FL,Fort Lauderdale,4.1,4.1,13495,1,,3.4,Apple,3.5,3.3,Membership Sales Representative,3181
,FL,Fort Lauderdale,4.1,4.1,330229,1,,3.4,Apple,3.5,3.3,IOS Applications Developer,3182
security guard,FL,Fort Lauderdale,4.1,4.1,30106,1,security officer,3.4,Apple,3.5,3.3,Shift Supervisor,3183
,FL,Fort Lauderdale,4.1,4.1,942228,1,,3.4,Apple,3.5,3.3,Administrative/Bookkeeper,3184
laborer,FL,Fort Lauderdale,4.1,4.1,22540,1,operators,3.4,Apple,3.5,3.3,Heavy Equipment Operator,3185
,FL,Fort Lauderdale,4.1,4.1,332207,1,,3.4,Apple,3.5,3.3,Insurance Service Associate,3186
,FL,Fort Lauderdale,4.1,4.1,79449,1,,3.4,Apple,3.5,3.3,Business Intelligence Analyst - Reporting,3187
,FL,Fort Lauderdale,4.1,4.1,67263,1,,3.4,Apple,3.5,3.3,Mobile Applications Developer,3188
,FL,Fort Lauderdale,4.1,4.1,493121,1,,3.4,Apple,3.5,3.3,Field Risk Evaluator,3189
software engineer,FL,Fort Lauderdale,4.1,4.1,55668,1,senior qa analyst,3.4,Apple,3.5,3.3,QA Engineer,3190
receptionist,FL,Fort Lauderdale,4.1,4.1,64837,1,customer service representative,3.4,Apple,3.5,3.3,Team Member,3191
contractor,CA,Sunnyvale,4.1,4.1,46157,12,area manager,3.4,Apple,3.5,3.3,Data Engineer,3192
,CA,Sunnyvale,4.1,4.1,213919,11,,3.4,Apple,3.5,3.3,Ios Software Engineer,3193
,CA,Sunnyvale,4.1,4.1,4279,11,,3.4,Apple,3.5,3.3,Software Engineer,3194
senior designer,CA,Sunnyvale,4.1,4.1,37257,11,senior product designer,3.4,Apple,3.5,3.3,Product Designer,3195
,CA,Sunnyvale,4.1,4.1,423921,9,,3.4,Apple,3.5,3.3,CPU Implementation Engineer,3196
manager,CA,Sunnyvale,4.1,4.1,30513,9,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,3197
senior software engineer,CA,Sunnyvale,4.1,4.1,36758,8,lead software engineer,3.4,Apple,3.5,3.3,Embedded Software Engineer,3198
,CA,Sunnyvale,4.1,4.1,583100,8,,3.4,Apple,3.5,3.3,Icloud Software Engineer,3199
,CA,Sunnyvale,4.1,4.1,12391,8,,3.4,Apple,3.5,3.3,Site Reliability Engineer,3200
,CA,Sunnyvale,4.1,4.1,565857,8,,3.4,Apple,3.5,3.3,Full-stack Web Engineer (Software Engineer),3201
product development engineer,CA,Sunnyvale,4.1,4.1,37253,7,lead engineer,3.4,Apple,3.5,3.3,Product Design Engineer,3202
,CA,Sunnyvale,4.1,4.1,1018216,6,,3.4,Apple,3.5,3.3,Software Engineer - ICloud,3203
,CA,Sunnyvale,4.1,4.1,21703,6,,3.4,Apple,3.5,3.3,Graphics Software Engineer,3204
software engineer,CA,Sunnyvale,4.1,4.1,55668,6,senior qa analyst,3.4,Apple,3.5,3.3,QA Engineer,3205
,CA,Sunnyvale,4.1,4.1,30333,6,,3.4,Apple,3.5,3.3,Software Development Engineer In Test,3206
software quality engineer,CA,Sunnyvale,4.1,4.1,30608,5,project manager,3.4,Apple,3.5,3.3,Software QA Engineer,3207
,CA,Sunnyvale,4.1,4.1,21392,5,,3.4,Apple,3.5,3.3,Genius,3208
,CA,Sunnyvale,4.1,4.1,99104,5,,3.4,Apple,3.5,3.3,Supplier Quality Engineer (Mechanical),3209
,CA,Sunnyvale,4.1,4.1,9245,5,,3.4,Apple,3.5,3.3,Apple Expert,3210
,CA,Sunnyvale,4.1,4.1,586800,5,,3.4,Apple,3.5,3.3,Packaging Testing Engineer,3211
,CA,Sunnyvale,4.1,4.1,9259,5,,3.4,Apple,3.5,3.3,Apple Specialist,3212
,CA,Sunnyvale,4.1,4.1,583441,5,,3.4,Apple,3.5,3.3,Integration Design Engineer,3213
project manager,CA,Sunnyvale,4.1,4.1,62619,5,business development manager,3.4,Apple,3.5,3.3,Business Specialist,3214
,CA,Sunnyvale,4.1,4.1,120554,5,,3.4,Apple,3.5,3.3,Software Developer In Test,3215
software engineer,CA,Sunnyvale,4.1,4.1,30637,5,release software engineer,3.4,Apple,3.5,3.3,Software Quality Engineer,3216
,CA,Sunnyvale,4.1,4.1,160696,5,,3.4,Apple,3.5,3.3,Apple Creative,3217
,CA,Sunnyvale,4.1,4.1,102334,5,,3.4,Apple,3.5,3.3,Fea Engineer,3218
analyst,CA,Sunnyvale,4.1,4.1,30663,5,senior analyst,3.4,Apple,3.5,3.3,Specialist,3219
mechanical designer,CA,Sunnyvale,4.1,4.1,12554,5,mechanical engineer,3.4,Apple,3.5,3.3,CAD Engineer,3220
,CA,Sunnyvale,4.1,4.1,587883,5,,3.4,Apple,3.5,3.3,Privacy Project Engineer,3221
,CA,Sunnyvale,4.1,4.1,59883,5,,3.4,Apple,3.5,3.3,Creative,3222
prep cook,CA,Walnut Creek,4.1,4.1,45091,14,lead cook,3.4,Apple,3.5,3.3,Cook,3223
customer service representative,CA,Walnut Creek,4.1,4.1,34413,14,customer service,3.4,Apple,3.5,3.3,Host,3224
manager,CA,Walnut Creek,4.1,4.1,11520,14,,3.4,Apple,3.5,3.3,Server,3225
crew member,CA,Walnut Creek,4.1,4.1,35792,13,line cook,3.4,Apple,3.5,3.3,Dishwasher,3226
,CA,Walnut Creek,4.1,4.1,21392,10,,3.4,Apple,3.5,3.3,Genius,3227
manager,CA,Walnut Creek,4.1,4.1,30513,10,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,3228
customer service representative,CA,Walnut Creek,4.1,4.1,35961,9,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,3229
,CA,Walnut Creek,4.1,4.1,9245,8,,3.4,Apple,3.5,3.3,Apple Expert,3230
,CA,Walnut Creek,4.1,4.1,9259,8,,3.4,Apple,3.5,3.3,Apple Specialist,3231
project manager,CA,Walnut Creek,4.1,4.1,62619,8,business development manager,3.4,Apple,3.5,3.3,Business Specialist,3232
,CA,Walnut Creek,4.1,4.1,160696,8,,3.4,Apple,3.5,3.3,Apple Creative,3233
analyst,CA,Walnut Creek,4.1,4.1,30663,8,senior analyst,3.4,Apple,3.5,3.3,Specialist,3234
,CA,Walnut Creek,4.1,4.1,59883,8,,3.4,Apple,3.5,3.3,Creative,3235
administrative assistant,CA,Walnut Creek,4.1,4.1,10274,8,intern,3.4,Apple,3.5,3.3,Inventory Specialist,3236
,CA,Walnut Creek,4.1,4.1,605825,8,,3.4,Apple,3.5,3.3,Apple Business Specialist,3237
business analyst,CA,Walnut Creek,4.1,4.1,31973,8,contractor,3.4,Apple,3.5,3.3,Expert,3238
,CA,Walnut Creek,4.1,4.1,66972,8,,3.4,Apple,3.5,3.3,Apple Genius,3239
,CA,Walnut Creek,4.1,4.1,213919,7,,3.4,Apple,3.5,3.3,Ios Software Engineer,3240
,CA,Walnut Creek,4.1,4.1,2954898,6,,3.4,Apple,3.5,3.3,IT Service Desk Support,3241
manager,CA,Walnut Creek,4.1,4.1,64634,5,senior software engineer,3.4,Apple,3.5,3.3,Support Engineer,3242
technical inspector,CA,Walnut Creek,4.1,4.1,55608,5,legal secretary,3.4,Apple,3.5,3.3,Quality Assurance Representative,3243
senior engineer,CA,Walnut Creek,4.1,4.1,37773,5,manager,3.4,Apple,3.5,3.3,Project Engineer,3244
,CA,Walnut Creek,4.1,4.1,671517,4,,3.4,Apple,3.5,3.3,Retail Business Analyst,3245
,CA,Walnut Creek,4.1,4.1,521805,4,,3.4,Apple,3.5,3.3,Mac Technician,3246
,CA,Walnut Creek,4.1,4.1,1441185,4,,3.4,Apple,3.5,3.3,Sr Interactive Designer,3247
technical support analyst,CA,Walnut Creek,4.1,4.1,10944,3,account,3.4,Apple,3.5,3.3,IT Support Specialist,3248
,CA,Walnut Creek,4.1,4.1,20941,3,,3.4,Apple,3.5,3.3,Technical Solutions Engineer,3249
manager,SC,Simpsonville,4.1,4.1,11520,48,,3.4,Apple,3.5,3.3,Server,3250
prep cook,SC,Simpsonville,4.1,4.1,19005,43,lead cook,3.4,Apple,3.5,3.3,Line Cook,3251
customer service representative,SC,Simpsonville,4.1,4.1,34413,22,customer service,3.4,Apple,3.5,3.3,Host,3252
,SC,Simpsonville,4.1,4.1,506282,13,,3.4,Apple,3.5,3.3,Hostess/Carside to Go,3253
,SC,Simpsonville,4.1,4.1,826299,8,,3.4,Apple,3.5,3.3,General Utilities (Dishwasher),3254
receptionist,SC,Simpsonville,4.1,4.1,62308,6,customer service representative,3.4,Apple,3.5,3.3,Bartender,3255
bus driver,SC,Simpsonville,4.1,4.1,31940,5,customer service representative,3.4,Apple,3.5,3.3,Expeditor,3256
cook,SC,Simpsonville,4.1,4.1,60665,4,grill cook,3.4,Apple,3.5,3.3,Prep Cook,3257
,SC,Simpsonville,4.1,4.1,13495,2,,3.4,Apple,3.5,3.3,Membership Sales Representative,3258
,SC,Simpsonville,4.1,4.1,160696,1,,3.4,Apple,3.5,3.3,Apple Creative,3259
,SC,Simpsonville,4.1,4.1,21392,1,,3.4,Apple,3.5,3.3,Genius,3260
,SC,Simpsonville,4.1,4.1,605825,1,,3.4,Apple,3.5,3.3,Apple Business Specialist,3261
analyst,SC,Simpsonville,4.1,4.1,30663,1,senior analyst,3.4,Apple,3.5,3.3,Specialist,3262
business analyst,SC,Simpsonville,4.1,4.1,31973,1,contractor,3.4,Apple,3.5,3.3,Expert,3263
,SC,Simpsonville,4.1,4.1,9245,1,,3.4,Apple,3.5,3.3,Apple Expert,3264
,SC,Simpsonville,4.1,4.1,70069,1,,3.4,Apple,3.5,3.3,Apple Retail,3265
,SC,Simpsonville,4.1,4.1,66972,1,,3.4,Apple,3.5,3.3,Apple Genius,3266
,SC,Simpsonville,4.1,4.1,9259,1,,3.4,Apple,3.5,3.3,Apple Specialist,3267
,SC,Simpsonville,4.1,4.1,59883,1,,3.4,Apple,3.5,3.3,Creative,3268
manager,SC,Simpsonville,4.1,4.1,30513,1,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,3269
customer service representative,SC,Simpsonville,4.1,4.1,35961,1,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,3270
administrative assistant,SC,Simpsonville,4.1,4.1,10274,1,intern,3.4,Apple,3.5,3.3,Inventory Specialist,3271
project manager,SC,Simpsonville,4.1,4.1,62619,1,business development manager,3.4,Apple,3.5,3.3,Business Specialist,3272
,AK,Anchorage,4.1,4.1,160696,1,,3.4,Apple,3.5,3.3,Apple Creative,3273
service desk analyst,AK,Anchorage,4.1,4.1,40845,1,field technician,3.4,Apple,3.5,3.3,Desktop Support Technician,3274
,AK,Anchorage,4.1,4.1,21392,1,,3.4,Apple,3.5,3.3,Genius,3275
,AK,Anchorage,4.1,4.1,605825,1,,3.4,Apple,3.5,3.3,Apple Business Specialist,3276
analyst,AK,Anchorage,4.1,4.1,30663,1,senior analyst,3.4,Apple,3.5,3.3,Specialist,3277
business analyst,AK,Anchorage,4.1,4.1,31973,1,contractor,3.4,Apple,3.5,3.3,Expert,3278
,AK,Anchorage,4.1,4.1,9245,1,,3.4,Apple,3.5,3.3,Apple Expert,3279
,AK,Anchorage,4.1,4.1,66972,1,,3.4,Apple,3.5,3.3,Apple Genius,3280
,AK,Anchorage,4.1,4.1,9259,1,,3.4,Apple,3.5,3.3,Apple Specialist,3281
,AK,Anchorage,4.1,4.1,59883,1,,3.4,Apple,3.5,3.3,Creative,3282
manager,AK,Anchorage,4.1,4.1,30513,1,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,3283
customer service representative,AK,Anchorage,4.1,4.1,35961,1,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,3284
administrative assistant,AK,Anchorage,4.1,4.1,10274,1,intern,3.4,Apple,3.5,3.3,Inventory Specialist,3285
project manager,AK,Anchorage,4.1,4.1,62619,1,business development manager,3.4,Apple,3.5,3.3,Business Specialist,3286
customer service representative,IL,Naperville,4.1,4.1,35961,10,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,3287
,IL,Naperville,4.1,4.1,21392,8,,3.4,Apple,3.5,3.3,Genius,3288
,IL,Naperville,4.1,4.1,9245,8,,3.4,Apple,3.5,3.3,Apple Expert,3289
,IL,Naperville,4.1,4.1,9259,8,,3.4,Apple,3.5,3.3,Apple Specialist,3290
project manager,IL,Naperville,4.1,4.1,62619,8,business development manager,3.4,Apple,3.5,3.3,Business Specialist,3291
,IL,Naperville,4.1,4.1,160696,8,,3.4,Apple,3.5,3.3,Apple Creative,3292
analyst,IL,Naperville,4.1,4.1,30663,8,senior analyst,3.4,Apple,3.5,3.3,Specialist,3293
,IL,Naperville,4.1,4.1,605825,8,,3.4,Apple,3.5,3.3,Apple Business Specialist,3294
,IL,Naperville,4.1,4.1,59883,8,,3.4,Apple,3.5,3.3,Creative,3295
manager,IL,Naperville,4.1,4.1,30513,8,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,3296
business analyst,IL,Naperville,4.1,4.1,31973,8,contractor,3.4,Apple,3.5,3.3,Expert,3297
,IL,Naperville,4.1,4.1,66972,8,,3.4,Apple,3.5,3.3,Apple Genius,3298
administrative assistant,IL,Naperville,4.1,4.1,10274,8,intern,3.4,Apple,3.5,3.3,Inventory Specialist,3299
,IL,Naperville,4.1,4.1,110070,5,,3.4,Apple,3.5,3.3,Operations Support Engineer,3300
,IL,Naperville,4.1,4.1,463296,5,,3.4,Apple,3.5,3.3,IOS Architect,3301
,IL,Naperville,4.1,4.1,118434,5,,3.4,Apple,3.5,3.3,Mobile Software Engineer,3302
,IL,Naperville,4.1,4.1,708306,4,,3.4,Apple,3.5,3.3,Field Training Supervisor,3303
manager,IL,Naperville,4.1,4.1,50838,4,,3.4,Apple,3.5,3.3,Sales Associate,3304
,IL,Naperville,4.1,4.1,4279,4,,3.4,Apple,3.5,3.3,Software Engineer,3305
district sales manager,IL,Naperville,4.1,4.1,20891,3,manager,3.4,Apple,3.5,3.3,Technical Sales Representative,3306
,IL,Naperville,4.1,4.1,688526,3,,3.4,Apple,3.5,3.3,Pre-Sales Solutions Associate,3307
receptionist,IL,Naperville,4.1,4.1,59678,3,customer service representative,3.4,Apple,3.5,3.3,Customer Care Agent,3308
revenue manager,IL,Naperville,4.1,4.1,28000,3,financial analyst,3.4,Apple,3.5,3.3,Revenue Analyst,3309
,IL,Naperville,4.1,4.1,1513210,3,,3.4,Apple,3.5,3.3,Risk Revenue Analyst,3310
supervisor,IL,Naperville,4.1,4.1,22582,2,technical writer,3.4,Apple,3.5,3.3,Help Desk Agent,3311
mobile developer,IL,Naperville,4.1,4.1,190122,2,software developer,3.4,Apple,3.5,3.3,IOS Developer,3312
technical writer contracted,IL,Naperville,4.1,4.1,58559,2,instructional designer,3.4,Apple,3.5,3.3,Technical Writer,3313
physical therapist aide,IL,Naperville,4.1,4.1,2507,2,student physical therapist,3.4,Apple,3.5,3.3,Physical Therapist,3314
,IL,Naperville,4.1,4.1,183595,2,,3.4,Apple,3.5,3.3,Software Quality Assurance (SQA) Engineer,3315
manager,CA,Palm Desert,4.1,4.1,11520,23,,3.4,Apple,3.5,3.3,Server,3316
customer service representative,CA,Palm Desert,4.1,4.1,34413,23,customer service,3.4,Apple,3.5,3.3,Host,3317
prep cook,CA,Palm Desert,4.1,4.1,45091,20,lead cook,3.4,Apple,3.5,3.3,Cook,3318
,CA,Palm Desert,4.1,4.1,326863,7,,3.4,Apple,3.5,3.3,Line/Prep Cook,3319
receptionist,CA,Palm Desert,4.1,4.1,62308,6,customer service representative,3.4,Apple,3.5,3.3,Bartender,3320
,CA,Palm Desert,4.1,4.1,34025,5,,3.4,Apple,3.5,3.3,Hospital Pharmacist,3321
graduate student intern,CA,Palm Desert,4.1,4.1,30971,3,graduate clinician,3.4,Apple,3.5,3.3,Speech Language Pathologist,3322
dental assisting,CA,Palm Desert,4.1,4.1,40188,3,banquet manager and maitre,3.4,Apple,3.5,3.3,Dental Hygienist,3323
,CA,Palm Desert,4.1,4.1,21392,3,,3.4,Apple,3.5,3.3,Genius,3324
,CA,Palm Desert,4.1,4.1,605825,3,,3.4,Apple,3.5,3.3,Apple Business Specialist,3325
,CA,Palm Desert,4.1,4.1,9245,3,,3.4,Apple,3.5,3.3,Apple Expert,3326
,CA,Palm Desert,4.1,4.1,9259,3,,3.4,Apple,3.5,3.3,Apple Specialist,3327
sales associate,CA,Palm Desert,4.1,4.1,50687,3,assistant manager,3.4,Apple,3.5,3.3,Retail Sales Representative,3328
,CA,Palm Desert,4.1,4.1,59883,3,,3.4,Apple,3.5,3.3,Creative,3329
manager,CA,Palm Desert,4.1,4.1,30513,3,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,3330
customer service representative,CA,Palm Desert,4.1,4.1,35961,3,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,3331
project manager,CA,Palm Desert,4.1,4.1,62619,3,business development manager,3.4,Apple,3.5,3.3,Business Specialist,3332
,CA,Palm Desert,4.1,4.1,160696,3,,3.4,Apple,3.5,3.3,Apple Creative,3333
clinical instructor,CA,Palm Desert,4.1,4.1,32580,3,director,3.4,Apple,3.5,3.3,Family Nurse Practitioner,3334
analyst,CA,Palm Desert,4.1,4.1,30663,3,senior analyst,3.4,Apple,3.5,3.3,Specialist,3335
business analyst,CA,Palm Desert,4.1,4.1,31973,3,contractor,3.4,Apple,3.5,3.3,Expert,3336
,CA,Palm Desert,4.1,4.1,66972,3,,3.4,Apple,3.5,3.3,Apple Genius,3337
administrative assistant,CA,Palm Desert,4.1,4.1,10274,3,intern,3.4,Apple,3.5,3.3,Inventory Specialist,3338
registration specialist i,CA,Palm Desert,4.1,4.1,49996,3,president,3.4,Apple,3.5,3.3,Registered Dental Assistant,3339
account executive,CA,Palm Desert,4.1,4.1,22513,2,corporate recruiter,3.4,Apple,3.5,3.3,Healthcare Recruiter,3340
,CA,Palm Desert,4.1,4.1,923060,2,,3.4,Apple,3.5,3.3,Cement Mixer Driver,3341
,CA,Palm Desert,4.1,4.1,1181409,2,,3.4,Apple,3.5,3.3,Travel RN ICU,3342
,CA,Palm Desert,4.1,4.1,130198,2,,3.4,Apple,3.5,3.3,Store Protection Specialist,3343
administrative assistant,CA,Palm Desert,4.1,4.1,50180,2,assistant manager,3.4,Apple,3.5,3.3,Retail Associate,3344
,CA,Palm Desert,4.1,4.1,253496,2,,3.4,Apple,3.5,3.3,Overnight Merchandiser,3345
operations manager,CA,Palm Desert,4.1,4.1,24491,2,owner,3.4,Apple,3.5,3.3,Area Supervisor,3346
,CA,Palm Desert,4.1,4.1,134132,2,,3.4,Apple,3.5,3.3,Hospital Staff Pharmacist,3347
,CA,Palm Desert,4.1,4.1,566686,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician (Outpatient),3348
,CA,Palm Desert,4.1,4.1,124857,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician,3349
executive assistant,CA,Palm Desert,4.1,4.1,134375,1,account manager,3.4,Apple,3.5,3.3,Social Media Coordinator,3350
,CA,Palm Desert,4.1,4.1,729797,1,,3.4,Apple,3.5,3.3,Certified Field Technician,3351
manager,CA,Temecula,4.1,4.1,11520,23,,3.4,Apple,3.5,3.3,Server,3352
customer service representative,CA,Temecula,4.1,4.1,34413,23,customer service,3.4,Apple,3.5,3.3,Host,3353
prep cook,CA,Temecula,4.1,4.1,45091,20,lead cook,3.4,Apple,3.5,3.3,Cook,3354
,CA,Temecula,4.1,4.1,326863,7,,3.4,Apple,3.5,3.3,Line/Prep Cook,3355
receptionist,CA,Temecula,4.1,4.1,62308,6,customer service representative,3.4,Apple,3.5,3.3,Bartender,3356
,CA,Temecula,4.1,4.1,34025,5,,3.4,Apple,3.5,3.3,Hospital Pharmacist,3357
graduate student intern,CA,Temecula,4.1,4.1,30971,3,graduate clinician,3.4,Apple,3.5,3.3,Speech Language Pathologist,3358
dental assisting,CA,Temecula,4.1,4.1,40188,3,banquet manager and maitre,3.4,Apple,3.5,3.3,Dental Hygienist,3359
,CA,Temecula,4.1,4.1,21392,3,,3.4,Apple,3.5,3.3,Genius,3360
,CA,Temecula,4.1,4.1,605825,3,,3.4,Apple,3.5,3.3,Apple Business Specialist,3361
,CA,Temecula,4.1,4.1,9245,3,,3.4,Apple,3.5,3.3,Apple Expert,3362
,CA,Temecula,4.1,4.1,9259,3,,3.4,Apple,3.5,3.3,Apple Specialist,3363
sales associate,CA,Temecula,4.1,4.1,50687,3,assistant manager,3.4,Apple,3.5,3.3,Retail Sales Representative,3364
,CA,Temecula,4.1,4.1,59883,3,,3.4,Apple,3.5,3.3,Creative,3365
manager,CA,Temecula,4.1,4.1,30513,3,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,3366
customer service representative,CA,Temecula,4.1,4.1,35961,3,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,3367
project manager,CA,Temecula,4.1,4.1,62619,3,business development manager,3.4,Apple,3.5,3.3,Business Specialist,3368
,CA,Temecula,4.1,4.1,160696,3,,3.4,Apple,3.5,3.3,Apple Creative,3369
clinical instructor,CA,Temecula,4.1,4.1,32580,3,director,3.4,Apple,3.5,3.3,Family Nurse Practitioner,3370
analyst,CA,Temecula,4.1,4.1,30663,3,senior analyst,3.4,Apple,3.5,3.3,Specialist,3371
business analyst,CA,Temecula,4.1,4.1,31973,3,contractor,3.4,Apple,3.5,3.3,Expert,3372
,CA,Temecula,4.1,4.1,66972,3,,3.4,Apple,3.5,3.3,Apple Genius,3373
administrative assistant,CA,Temecula,4.1,4.1,10274,3,intern,3.4,Apple,3.5,3.3,Inventory Specialist,3374
registration specialist i,CA,Temecula,4.1,4.1,49996,3,president,3.4,Apple,3.5,3.3,Registered Dental Assistant,3375
account executive,CA,Temecula,4.1,4.1,22513,2,corporate recruiter,3.4,Apple,3.5,3.3,Healthcare Recruiter,3376
,CA,Temecula,4.1,4.1,923060,2,,3.4,Apple,3.5,3.3,Cement Mixer Driver,3377
,CA,Temecula,4.1,4.1,1181409,2,,3.4,Apple,3.5,3.3,Travel RN ICU,3378
,CA,Temecula,4.1,4.1,130198,2,,3.4,Apple,3.5,3.3,Store Protection Specialist,3379
administrative assistant,CA,Temecula,4.1,4.1,50180,2,assistant manager,3.4,Apple,3.5,3.3,Retail Associate,3380
,CA,Temecula,4.1,4.1,253496,2,,3.4,Apple,3.5,3.3,Overnight Merchandiser,3381
operations manager,CA,Temecula,4.1,4.1,24491,2,owner,3.4,Apple,3.5,3.3,Area Supervisor,3382
,CA,Temecula,4.1,4.1,134132,2,,3.4,Apple,3.5,3.3,Hospital Staff Pharmacist,3383
