company,city,nextJobOne,state,title,id,SLRating,numJobs,CaVRating,nextJobTwo,WLBRating,CORating,CaBRating,jobId
Oracle,Taunton,project manager,MA,Reporting Analyst,17429,2.9,3,3.2,manager,3.7,3.2,3.1,33356
Oracle,Taunton,,MA,Middleware Weblogic Administrator,17430,2.9,3,3.2,,3.7,3.2,3.1,586002
Oracle,Taunton,,MA,Agent Software Developer,17431,2.9,3,3.2,,3.7,3.2,3.1,75471
Oracle,Taunton,,MA,Big Data Developer,17432,2.9,2,3.2,,3.7,3.2,3.1,347695
Oracle,Taunton,senior software engineer,MA,SQL Server Database Administrator,17433,2.9,2,3.2,,3.7,3.2,3.1,5230
Oracle,Taunton,data architect,MA,Data Warehouse Architect,17434,2.9,2,3.2,senior consultant,3.7,3.2,3.1,60131
Oracle,Coral Springs,software engineer,FL,Systems Analyst,17435,2.9,5,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Coral Springs,staff accountant,FL,Accounts Receivable Specialist,17436,2.9,5,3.2,accounts receivable manager,3.7,3.2,3.1,15375
Oracle,Coral Springs,,FL,Big Data Developer,17437,2.9,2,3.2,,3.7,3.2,3.1,347695
Oracle,Coral Springs,,FL,Cloud Architect,17438,2.9,2,3.2,,3.7,3.2,3.1,205887
Oracle,Coral Springs,,FL,Campus Coordinator,17439,2.9,2,3.2,,3.7,3.2,3.1,131344
Oracle,Coral Springs,senior developer,FL,Java Developer,17440,2.9,2,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Coral Springs,staff consultant developer,FL,Staff Consultant,17441,2.9,2,3.2,software engineer,3.7,3.2,3.1,31332
Oracle,Coral Springs,,FL,Cloud Network Engineer,17442,2.9,2,3.2,,3.7,3.2,3.1,1052368
Oracle,Coral Springs,,FL,Archibus Applications Administrator,17443,2.9,2,3.2,,3.7,3.2,3.1,721311
Oracle,Coral Springs,,FL,Digital Optimization Analyst,17444,2.9,2,3.2,,3.7,3.2,3.1,510261
Oracle,Coral Springs,human resources manager,FL,Human Resources Specialist,17445,2.9,2,3.2,manager,3.7,3.2,3.1,16339
Oracle,Coral Springs,,FL,Soa Developer,17446,2.9,2,3.2,,3.7,3.2,3.1,411911
Oracle,Coral Springs,,FL,Middleware Weblogic Administrator,17447,2.9,2,3.2,,3.7,3.2,3.1,586002
Oracle,Coral Springs,administrative assistant,FL,Accounts Payable Accountant,17448,2.9,2,3.2,accounting specialist,3.7,3.2,3.1,128215
Oracle,Coral Springs,,FL,Oracle ERP Functional Analyst,17449,2.9,2,3.2,,3.7,3.2,3.1,386922
Oracle,Coral Springs,data architect,FL,Data Warehouse Architect,17450,2.9,2,3.2,senior consultant,3.7,3.2,3.1,60131
Oracle,Amherst,senior systems analyst,MA,Applications Developer,17451,2.9,1,3.2,database systems programmer,3.7,3.2,3.1,23992
Oracle,North Billerica,,MA,Software Engineer (Technical Writer 4-Product Development),17452,2.9,10,3.2,,3.7,3.2,3.1,600366
Oracle,North Billerica,,MA,Software Engineer,17453,2.9,8,3.2,,3.7,3.2,3.1,4279
Oracle,North Billerica,,MA,Software Development Architect,17454,2.9,7,3.2,,3.7,3.2,3.1,67192
Oracle,North Billerica,,MA,Oracle Support Analyst,17455,2.9,6,3.2,,3.7,3.2,3.1,568626
Oracle,North Billerica,,MA,IT Database Administrator,17456,2.9,6,3.2,,3.7,3.2,3.1,106938
Oracle,North Billerica,compensation consultant,MA,Compensation Analyst,17457,2.9,6,3.2,manager,3.7,3.2,3.1,51275
Oracle,North Billerica,,MA,Comp Systems Analyst (Systems Analyst 4-Support),17458,2.9,6,3.2,,3.7,3.2,3.1,600996
Oracle,North Billerica,,MA,Human Resources Operations and Technology Specialist,17459,2.9,5,3.2,,3.7,3.2,3.1,103049
Oracle,North Billerica,hris administrator,MA,HRIS Analyst,17460,2.9,5,3.2,hris specialist,3.7,3.2,3.1,16174
Oracle,North Billerica,etl informatica developer,MA,ETL Developer,17461,2.9,5,3.2,datastage developer,3.7,3.2,3.1,31667
Oracle,North Billerica,database developer,MA,Database Administrator,17462,2.9,5,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,North Billerica,,MA,Big Data Developer,17463,2.9,4,3.2,,3.7,3.2,3.1,347695
Oracle,North Billerica,,MA,Data Warehouse Business Intelligence Developer,17464,2.9,4,3.2,,3.7,3.2,3.1,101208
Oracle,North Billerica,,MA,Cloud Security Architect,17465,2.9,4,3.2,,3.7,3.2,3.1,761019
Oracle,North Billerica,,MA,Software Engineer (User Exp Developer 3-Proddev),17466,2.9,4,3.2,,3.7,3.2,3.1,600371
Oracle,North Billerica,,MA,sales consulting snr manager,17467,2.9,4,3.2,,3.7,3.2,3.1,835031
Oracle,North Billerica,,MA,Cloud Architect,17468,2.9,3,3.2,,3.7,3.2,3.1,205887
Oracle,North Billerica,software engineer,MA,Systems Analyst,17469,2.9,3,3.2,consultant,3.7,3.2,3.1,26279
Oracle,North Billerica,,MA,Pl/SQL Programmer Analyst,17470,2.9,3,3.2,,3.7,3.2,3.1,110706
Oracle,North Billerica,,MA,Oracle Database Administrator/Data Modeler,17471,2.9,3,3.2,,3.7,3.2,3.1,180623
Oracle,Natick,,MA,Software Engineer (Technical Writer 4-Product Development),17472,2.9,10,3.2,,3.7,3.2,3.1,600366
Oracle,Natick,,MA,Software Engineer,17473,2.9,8,3.2,,3.7,3.2,3.1,4279
Oracle,Natick,,MA,Software Development Architect,17474,2.9,7,3.2,,3.7,3.2,3.1,67192
Oracle,Natick,,MA,Oracle Support Analyst,17475,2.9,6,3.2,,3.7,3.2,3.1,568626
Oracle,Natick,,MA,IT Database Administrator,17476,2.9,6,3.2,,3.7,3.2,3.1,106938
Oracle,Natick,compensation consultant,MA,Compensation Analyst,17477,2.9,6,3.2,manager,3.7,3.2,3.1,51275
Oracle,Natick,,MA,Comp Systems Analyst (Systems Analyst 4-Support),17478,2.9,6,3.2,,3.7,3.2,3.1,600996
Oracle,Natick,,MA,Human Resources Operations and Technology Specialist,17479,2.9,5,3.2,,3.7,3.2,3.1,103049
Oracle,Natick,hris administrator,MA,HRIS Analyst,17480,2.9,5,3.2,hris specialist,3.7,3.2,3.1,16174
Oracle,Natick,etl informatica developer,MA,ETL Developer,17481,2.9,5,3.2,datastage developer,3.7,3.2,3.1,31667
Oracle,Natick,database developer,MA,Database Administrator,17482,2.9,5,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Natick,,MA,Big Data Developer,17483,2.9,4,3.2,,3.7,3.2,3.1,347695
Oracle,Natick,,MA,Data Warehouse Business Intelligence Developer,17484,2.9,4,3.2,,3.7,3.2,3.1,101208
Oracle,Natick,,MA,Cloud Security Architect,17485,2.9,4,3.2,,3.7,3.2,3.1,761019
Oracle,Natick,,MA,Software Engineer (User Exp Developer 3-Proddev),17486,2.9,4,3.2,,3.7,3.2,3.1,600371
Oracle,Natick,,MA,sales consulting snr manager,17487,2.9,4,3.2,,3.7,3.2,3.1,835031
Oracle,Natick,,MA,Cloud Architect,17488,2.9,3,3.2,,3.7,3.2,3.1,205887
Oracle,Natick,software engineer,MA,Systems Analyst,17489,2.9,3,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Natick,,MA,Pl/SQL Programmer Analyst,17490,2.9,3,3.2,,3.7,3.2,3.1,110706
Oracle,Natick,,MA,Oracle Database Administrator/Data Modeler,17491,2.9,3,3.2,,3.7,3.2,3.1,180623
Oracle,Golden Valley,senior developer,MN,Java Developer,17492,2.9,8,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Golden Valley,database developer,MN,Database Administrator,17493,2.9,5,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Golden Valley,,MN,Associate Tax Accountant,17494,2.9,4,3.2,,3.7,3.2,3.1,79753
Oracle,Golden Valley,,MN,Mule ESB Developer,17495,2.9,4,3.2,,3.7,3.2,3.1,788379
Oracle,Golden Valley,test engineer,MN,QA Analyst,17496,2.9,3,3.2,lead qa analyst,3.7,3.2,3.1,55482
Oracle,Golden Valley,etl informatica developer,MN,ETL Developer,17497,2.9,3,3.2,datastage developer,3.7,3.2,3.1,31667
Oracle,Golden Valley,,MN,Identity and Access Management Engineer,17498,2.9,3,3.2,,3.7,3.2,3.1,566423
Oracle,Golden Valley,,MN,Oracle RAC Database Administrator,17499,2.9,3,3.2,,3.7,3.2,3.1,138443
Oracle,Golden Valley,,MN,.NET Developer,17500,2.9,3,3.2,,3.7,3.2,3.1,8558
Oracle,Golden Valley,,MN,PL/SQL Developer,17501,2.9,3,3.2,,3.7,3.2,3.1,125486
Oracle,Golden Valley,,MN,Software Engineer (User Exp Developer 3-Proddev),17502,2.9,3,3.2,,3.7,3.2,3.1,600371
Oracle,Golden Valley,,MN,Big Data Developer,17503,2.9,2,3.2,,3.7,3.2,3.1,347695
Oracle,Golden Valley,,MN,Cloud Architect,17504,2.9,2,3.2,,3.7,3.2,3.1,205887
Oracle,Golden Valley,operations manager,MN,Operations Analyst,17505,2.9,2,3.2,consultant,3.7,3.2,3.1,7625
Oracle,Golden Valley,,MN,Applications Sales Representative IV,17506,2.9,2,3.2,,3.7,3.2,3.1,888591
Oracle,Golden Valley,programmer analyst,MN,Financial Data Analyst,17507,2.9,2,3.2,organizational mapping analyst,3.7,3.2,3.1,26624
Oracle,Golden Valley,,MN,Solutions Architect,17508,2.9,2,3.2,,3.7,3.2,3.1,30488
Oracle,Golden Valley,solutions architect,MN,Siebel Consultant,17509,2.9,2,3.2,,3.7,3.2,3.1,126339
Oracle,Heathrow,,FL,GIS Developer,17510,2.9,6,3.2,,3.7,3.2,3.1,38935
Oracle,Heathrow,,FL,Applications Support Engineer,17511,2.9,5,3.2,,3.7,3.2,3.1,67643
Oracle,Heathrow,wells fargo				 sas programmer,FL,SAS Analyst,17512,2.9,5,3.2,sas business analyst,3.7,3.2,3.1,66742
Oracle,Heathrow,database consultant,FL,Database Engineer,17513,2.9,4,3.2,software engineer,3.7,3.2,3.1,61038
Oracle,Heathrow,,FL,UM Nurse Associate,17514,2.9,4,3.2,,3.7,3.2,3.1,1264015
Oracle,Heathrow,,FL,Comp Sys Analyst (Technical Analyst 3-Support),17515,2.9,4,3.2,,3.7,3.2,3.1,600995
Oracle,Heathrow,senior developer,FL,Java Developer,17516,2.9,3,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Heathrow,,FL,Applications Sales Representative IV,17517,2.9,2,3.2,,3.7,3.2,3.1,888591
Oracle,Heathrow,,FL,Customer Service/Technical Support,17518,2.9,2,3.2,,3.7,3.2,3.1,46231
Oracle,Heathrow,administrative assistant,FL,Field Supervisor,17519,2.9,2,3.2,service technician,3.7,3.2,3.1,43529
Oracle,Heathrow,,FL,Big Data Developer,17520,2.9,1,3.2,,3.7,3.2,3.1,347695
Oracle,Heathrow,,FL,Cloud Architect,17521,2.9,1,3.2,,3.7,3.2,3.1,205887
Oracle,Heathrow,software engineer,FL,Systems Analyst,17522,2.9,1,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Heathrow,,FL,Programmer/Analyst (Oracle Financial),17523,2.9,1,3.2,,3.7,3.2,3.1,195435
Oracle,Heathrow,senior software engineer,FL,Junior Software Developer,17524,2.9,1,3.2,,3.7,3.2,3.1,3532
Oracle,Heathrow,,FL,Oracle Financial Functional Consultant,17525,2.9,1,3.2,,3.7,3.2,3.1,358701
Oracle,Heathrow,,FL,Campus Coordinator,17526,2.9,1,3.2,,3.7,3.2,3.1,131344
Oracle,Heathrow,,FL,Customer Service Tech Support,17527,2.9,1,3.2,,3.7,3.2,3.1,603104
Oracle,Heathrow,,FL,Sr Linux Engineer,17528,2.9,1,3.2,,3.7,3.2,3.1,960226
Oracle,Heathrow,senior programmer,FL,Programmer Analyst,17529,2.9,1,3.2,project manager,3.7,3.2,3.1,37136
Oracle,Heathrow,staff consultant developer,FL,Staff Consultant,17530,2.9,1,3.2,software engineer,3.7,3.2,3.1,31332
Oracle,Heathrow,forte software engineer,FL,Java Engineer,17531,2.9,1,3.2,"&#034;mining hazard detection and warning
c software engineer&#034;",3.7,3.2,3.1,3573
Oracle,Heathrow,,FL,Cloud Network Engineer,17532,2.9,1,3.2,,3.7,3.2,3.1,1052368
Oracle,Heathrow,,FL,.NET Developer,17533,2.9,1,3.2,,3.7,3.2,3.1,8558
Oracle,Heathrow,,FL,Java Solution Architect,17534,2.9,1,3.2,,3.7,3.2,3.1,105151
Oracle,Hanscom AFB,,MA,Software Engineer (Technical Writer 4-Product Development),17535,2.9,10,3.2,,3.7,3.2,3.1,600366
Oracle,Hanscom AFB,,MA,Software Engineer,17536,2.9,8,3.2,,3.7,3.2,3.1,4279
Oracle,Hanscom AFB,,MA,Software Development Architect,17537,2.9,7,3.2,,3.7,3.2,3.1,67192
Oracle,Hanscom AFB,,MA,Oracle Support Analyst,17538,2.9,6,3.2,,3.7,3.2,3.1,568626
Oracle,Hanscom AFB,,MA,IT Database Administrator,17539,2.9,6,3.2,,3.7,3.2,3.1,106938
Oracle,Hanscom AFB,compensation consultant,MA,Compensation Analyst,17540,2.9,6,3.2,manager,3.7,3.2,3.1,51275
Oracle,Hanscom AFB,,MA,Comp Systems Analyst (Systems Analyst 4-Support),17541,2.9,6,3.2,,3.7,3.2,3.1,600996
Oracle,Hanscom AFB,,MA,Human Resources Operations and Technology Specialist,17542,2.9,5,3.2,,3.7,3.2,3.1,103049
Oracle,Hanscom AFB,hris administrator,MA,HRIS Analyst,17543,2.9,5,3.2,hris specialist,3.7,3.2,3.1,16174
Oracle,Hanscom AFB,etl informatica developer,MA,ETL Developer,17544,2.9,5,3.2,datastage developer,3.7,3.2,3.1,31667
Oracle,Hanscom AFB,database developer,MA,Database Administrator,17545,2.9,5,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Hanscom AFB,,MA,Big Data Developer,17546,2.9,4,3.2,,3.7,3.2,3.1,347695
Oracle,Hanscom AFB,,MA,Data Warehouse Business Intelligence Developer,17547,2.9,4,3.2,,3.7,3.2,3.1,101208
Oracle,Hanscom AFB,,MA,Cloud Security Architect,17548,2.9,4,3.2,,3.7,3.2,3.1,761019
Oracle,Hanscom AFB,,MA,Software Engineer (User Exp Developer 3-Proddev),17549,2.9,4,3.2,,3.7,3.2,3.1,600371
Oracle,Hanscom AFB,,MA,sales consulting snr manager,17550,2.9,4,3.2,,3.7,3.2,3.1,835031
Oracle,Hanscom AFB,,MA,Cloud Architect,17551,2.9,3,3.2,,3.7,3.2,3.1,205887
Oracle,Hanscom AFB,software engineer,MA,Systems Analyst,17552,2.9,3,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Hanscom AFB,,MA,Pl/SQL Programmer Analyst,17553,2.9,3,3.2,,3.7,3.2,3.1,110706
Oracle,Hanscom AFB,,MA,Oracle Database Administrator/Data Modeler,17554,2.9,3,3.2,,3.7,3.2,3.1,180623
Oracle,Hanover,,MA,Software Engineer (Technical Writer 4-Product Development),17555,2.9,10,3.2,,3.7,3.2,3.1,600366
Oracle,Hanover,,MA,Software Engineer,17556,2.9,8,3.2,,3.7,3.2,3.1,4279
Oracle,Hanover,,MA,Software Development Architect,17557,2.9,7,3.2,,3.7,3.2,3.1,67192
Oracle,Hanover,,MA,Oracle Support Analyst,17558,2.9,6,3.2,,3.7,3.2,3.1,568626
Oracle,Hanover,,MA,IT Database Administrator,17559,2.9,6,3.2,,3.7,3.2,3.1,106938
Oracle,Hanover,compensation consultant,MA,Compensation Analyst,17560,2.9,6,3.2,manager,3.7,3.2,3.1,51275
Oracle,Hanover,,MA,Comp Systems Analyst (Systems Analyst 4-Support),17561,2.9,6,3.2,,3.7,3.2,3.1,600996
Oracle,Hanover,,MA,Human Resources Operations and Technology Specialist,17562,2.9,5,3.2,,3.7,3.2,3.1,103049
Oracle,Hanover,hris administrator,MA,HRIS Analyst,17563,2.9,5,3.2,hris specialist,3.7,3.2,3.1,16174
Oracle,Hanover,etl informatica developer,MA,ETL Developer,17564,2.9,5,3.2,datastage developer,3.7,3.2,3.1,31667
Oracle,Hanover,database developer,MA,Database Administrator,17565,2.9,5,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Hanover,,MA,Big Data Developer,17566,2.9,4,3.2,,3.7,3.2,3.1,347695
Oracle,Hanover,,MA,Data Warehouse Business Intelligence Developer,17567,2.9,4,3.2,,3.7,3.2,3.1,101208
Oracle,Hanover,,MA,Cloud Security Architect,17568,2.9,4,3.2,,3.7,3.2,3.1,761019
Oracle,Hanover,,MA,Software Engineer (User Exp Developer 3-Proddev),17569,2.9,4,3.2,,3.7,3.2,3.1,600371
Oracle,Hanover,,MA,sales consulting snr manager,17570,2.9,4,3.2,,3.7,3.2,3.1,835031
Oracle,Hanover,,MA,Cloud Architect,17571,2.9,3,3.2,,3.7,3.2,3.1,205887
Oracle,Hanover,software engineer,MA,Systems Analyst,17572,2.9,3,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Hanover,,MA,Pl/SQL Programmer Analyst,17573,2.9,3,3.2,,3.7,3.2,3.1,110706
Oracle,Hanover,,MA,Oracle Database Administrator/Data Modeler,17574,2.9,3,3.2,,3.7,3.2,3.1,180623
Oracle,East Boston,,MA,Software Engineer (Technical Writer 4-Product Development),17575,2.9,10,3.2,,3.7,3.2,3.1,600366
Oracle,East Boston,,MA,Software Engineer,17576,2.9,8,3.2,,3.7,3.2,3.1,4279
Oracle,East Boston,,MA,Software Development Architect,17577,2.9,7,3.2,,3.7,3.2,3.1,67192
Oracle,East Boston,,MA,Oracle Support Analyst,17578,2.9,6,3.2,,3.7,3.2,3.1,568626
Oracle,East Boston,,MA,IT Database Administrator,17579,2.9,6,3.2,,3.7,3.2,3.1,106938
Oracle,East Boston,compensation consultant,MA,Compensation Analyst,17580,2.9,6,3.2,manager,3.7,3.2,3.1,51275
Oracle,East Boston,,MA,Comp Systems Analyst (Systems Analyst 4-Support),17581,2.9,6,3.2,,3.7,3.2,3.1,600996
Oracle,East Boston,,MA,Human Resources Operations and Technology Specialist,17582,2.9,5,3.2,,3.7,3.2,3.1,103049
Oracle,East Boston,hris administrator,MA,HRIS Analyst,17583,2.9,5,3.2,hris specialist,3.7,3.2,3.1,16174
Oracle,East Boston,etl informatica developer,MA,ETL Developer,17584,2.9,5,3.2,datastage developer,3.7,3.2,3.1,31667
Oracle,East Boston,database developer,MA,Database Administrator,17585,2.9,5,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,East Boston,,MA,Big Data Developer,17586,2.9,4,3.2,,3.7,3.2,3.1,347695
Oracle,East Boston,,MA,Data Warehouse Business Intelligence Developer,17587,2.9,4,3.2,,3.7,3.2,3.1,101208
Oracle,East Boston,,MA,Cloud Security Architect,17588,2.9,4,3.2,,3.7,3.2,3.1,761019
Oracle,East Boston,,MA,Software Engineer (User Exp Developer 3-Proddev),17589,2.9,4,3.2,,3.7,3.2,3.1,600371
Oracle,East Boston,,MA,sales consulting snr manager,17590,2.9,4,3.2,,3.7,3.2,3.1,835031
Oracle,East Boston,,MA,Cloud Architect,17591,2.9,3,3.2,,3.7,3.2,3.1,205887
Oracle,East Boston,software engineer,MA,Systems Analyst,17592,2.9,3,3.2,consultant,3.7,3.2,3.1,26279
Oracle,East Boston,,MA,Pl/SQL Programmer Analyst,17593,2.9,3,3.2,,3.7,3.2,3.1,110706
Oracle,East Boston,,MA,Oracle Database Administrator/Data Modeler,17594,2.9,3,3.2,,3.7,3.2,3.1,180623
Oracle,Fayetteville,manager,NC,IT Systems Analyst,17595,2.9,1,3.2,,3.7,3.2,3.1,10961
Oracle,Medford,,MA,Software Engineer (Technical Writer 4-Product Development),17596,2.9,10,3.2,,3.7,3.2,3.1,600366
Oracle,Medford,,MA,Software Engineer,17597,2.9,8,3.2,,3.7,3.2,3.1,4279
Oracle,Medford,,MA,Software Development Architect,17598,2.9,7,3.2,,3.7,3.2,3.1,67192
Oracle,Medford,,MA,Oracle Support Analyst,17599,2.9,6,3.2,,3.7,3.2,3.1,568626
Oracle,Medford,,MA,IT Database Administrator,17600,2.9,6,3.2,,3.7,3.2,3.1,106938
Oracle,Medford,compensation consultant,MA,Compensation Analyst,17601,2.9,6,3.2,manager,3.7,3.2,3.1,51275
Oracle,Medford,,MA,Comp Systems Analyst (Systems Analyst 4-Support),17602,2.9,6,3.2,,3.7,3.2,3.1,600996
Oracle,Medford,,MA,Human Resources Operations and Technology Specialist,17603,2.9,5,3.2,,3.7,3.2,3.1,103049
Oracle,Medford,hris administrator,MA,HRIS Analyst,17604,2.9,5,3.2,hris specialist,3.7,3.2,3.1,16174
Oracle,Medford,etl informatica developer,MA,ETL Developer,17605,2.9,5,3.2,datastage developer,3.7,3.2,3.1,31667
Oracle,Medford,database developer,MA,Database Administrator,17606,2.9,5,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Medford,,MA,Big Data Developer,17607,2.9,4,3.2,,3.7,3.2,3.1,347695
Oracle,Medford,,MA,Data Warehouse Business Intelligence Developer,17608,2.9,4,3.2,,3.7,3.2,3.1,101208
Oracle,Medford,,MA,Cloud Security Architect,17609,2.9,4,3.2,,3.7,3.2,3.1,761019
Oracle,Medford,,MA,Software Engineer (User Exp Developer 3-Proddev),17610,2.9,4,3.2,,3.7,3.2,3.1,600371
Oracle,Medford,,MA,sales consulting snr manager,17611,2.9,4,3.2,,3.7,3.2,3.1,835031
Oracle,Medford,,MA,Cloud Architect,17612,2.9,3,3.2,,3.7,3.2,3.1,205887
Oracle,Medford,software engineer,MA,Systems Analyst,17613,2.9,3,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Medford,,MA,Pl/SQL Programmer Analyst,17614,2.9,3,3.2,,3.7,3.2,3.1,110706
Oracle,Medford,,MA,Oracle Database Administrator/Data Modeler,17615,2.9,3,3.2,,3.7,3.2,3.1,180623
Oracle,Ipswich,,MA,Software Engineer (Technical Writer 4-Product Development),17616,2.9,10,3.2,,3.7,3.2,3.1,600366
Oracle,Ipswich,,MA,Software Engineer,17617,2.9,8,3.2,,3.7,3.2,3.1,4279
Oracle,Ipswich,,MA,Software Development Architect,17618,2.9,7,3.2,,3.7,3.2,3.1,67192
Oracle,Ipswich,,MA,Oracle Support Analyst,17619,2.9,6,3.2,,3.7,3.2,3.1,568626
Oracle,Ipswich,,MA,IT Database Administrator,17620,2.9,6,3.2,,3.7,3.2,3.1,106938
Oracle,Ipswich,compensation consultant,MA,Compensation Analyst,17621,2.9,6,3.2,manager,3.7,3.2,3.1,51275
Oracle,Ipswich,,MA,Comp Systems Analyst (Systems Analyst 4-Support),17622,2.9,6,3.2,,3.7,3.2,3.1,600996
Oracle,Ipswich,,MA,Human Resources Operations and Technology Specialist,17623,2.9,5,3.2,,3.7,3.2,3.1,103049
Oracle,Ipswich,hris administrator,MA,HRIS Analyst,17624,2.9,5,3.2,hris specialist,3.7,3.2,3.1,16174
Oracle,Ipswich,etl informatica developer,MA,ETL Developer,17625,2.9,5,3.2,datastage developer,3.7,3.2,3.1,31667
Oracle,Ipswich,database developer,MA,Database Administrator,17626,2.9,5,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Ipswich,,MA,Big Data Developer,17627,2.9,4,3.2,,3.7,3.2,3.1,347695
Oracle,Ipswich,,MA,Data Warehouse Business Intelligence Developer,17628,2.9,4,3.2,,3.7,3.2,3.1,101208
Oracle,Ipswich,,MA,Cloud Security Architect,17629,2.9,4,3.2,,3.7,3.2,3.1,761019
Oracle,Ipswich,,MA,Software Engineer (User Exp Developer 3-Proddev),17630,2.9,4,3.2,,3.7,3.2,3.1,600371
Oracle,Ipswich,,MA,sales consulting snr manager,17631,2.9,4,3.2,,3.7,3.2,3.1,835031
Oracle,Ipswich,,MA,Cloud Architect,17632,2.9,3,3.2,,3.7,3.2,3.1,205887
Oracle,Ipswich,software engineer,MA,Systems Analyst,17633,2.9,3,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Ipswich,,MA,Pl/SQL Programmer Analyst,17634,2.9,3,3.2,,3.7,3.2,3.1,110706
Oracle,Ipswich,,MA,Oracle Database Administrator/Data Modeler,17635,2.9,3,3.2,,3.7,3.2,3.1,180623
Oracle,Ada,,MI,Oracle Financial Business Analyst,17636,2.9,8,3.2,,3.7,3.2,3.1,180632
Oracle,Ada,,MI,Oracle Apps- Technical Consultant,17637,2.9,2,3.2,,3.7,3.2,3.1,336783
Oracle,Ada,,MI,Business Intelligence Developer,17638,2.9,2,3.2,,3.7,3.2,3.1,63037
Oracle,Ada,,MI,Oracle E-business Developer,17639,2.9,1,3.2,,3.7,3.2,3.1,407949
Oracle,Ada,,MI,BI/ETL Developer,17640,2.9,1,3.2,,3.7,3.2,3.1,643054
Oracle,Ada,,MI,Oracle Ebs Developer,17641,2.9,1,3.2,,3.7,3.2,3.1,239483
Oracle,Ada,,MI,Software Engineer,17642,2.9,1,3.2,,3.7,3.2,3.1,4279
Oracle,Royal Oak,senior developer,MI,Java Developer,17643,2.9,13,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Royal Oak,software engineer,MI,Oracle Database Administrator,17644,2.9,8,3.2,senior database administrator,3.7,3.2,3.1,7858
Oracle,Royal Oak,,MI,Billing Operations Analyst,17645,2.9,7,3.2,,3.7,3.2,3.1,358185
Oracle,Royal Oak,,MI,Oracle Database Engineer,17646,2.9,5,3.2,,3.7,3.2,3.1,407944
Oracle,Royal Oak,,MI,Webfocus Developer,17647,2.9,5,3.2,,3.7,3.2,3.1,573757
Oracle,Royal Oak,bookkeeper,MI,Payroll Analyst,17648,2.9,5,3.2,payroll assistant,3.7,3.2,3.1,47021
Oracle,Royal Oak,enterprise data architect,MI,Data Architect,17649,2.9,4,3.2,,3.7,3.2,3.1,46112
Oracle,Royal Oak,database developer,MI,Database Administrator,17650,2.9,4,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Royal Oak,,MI,Oracle Applications Developer,17651,2.9,4,3.2,,3.7,3.2,3.1,7850
Oracle,Royal Oak,business systems analyst,MI,Business Analyst,17652,2.9,4,3.2,software engineer,3.7,3.2,3.1,62731
Oracle,Royal Oak,senior programmer,MI,Programmer Analyst,17653,2.9,3,3.2,project manager,3.7,3.2,3.1,37136
Oracle,Royal Oak,,MI,PL/SQL Developer,17654,2.9,3,3.2,,3.7,3.2,3.1,125486
Oracle,Royal Oak,,MI,Oracle Reports Developer,17655,2.9,3,3.2,,3.7,3.2,3.1,91731
Oracle,Royal Oak,,MI,IT Representative,17656,2.9,2,3.2,,3.7,3.2,3.1,30376
Oracle,Royal Oak,oracle database administrator,MI,oracle dba,17657,2.9,2,3.2,developer,3.7,3.2,3.1,1044207
Oracle,Royal Oak,,MI,Full Stack Developer,17658,2.9,2,3.2,,3.7,3.2,3.1,399113
Oracle,Royal Oak,senior software engineer,MI,Oracle Developer,17659,2.9,2,3.2,,3.7,3.2,3.1,46548
Oracle,Royal Oak,team lead,MI,Developer,17660,2.9,1,3.2,software developer,3.7,3.2,3.1,54988
Oracle,Royal Oak,,MI,Pre-Sales Technical Consultant,17661,2.9,1,3.2,,3.7,3.2,3.1,122433
Oracle,Royal Oak,,MI,Cloud Architect,17662,2.9,1,3.2,,3.7,3.2,3.1,205887
Oracle,Royal Oak,,MI,SQL Database Administrator,17663,2.9,1,3.2,,3.7,3.2,3.1,5225
Oracle,Royal Oak,network engineer,MI,IT Consultant,17664,2.9,1,3.2,systems engineer,3.7,3.2,3.1,29858
Oracle,Royal Oak,,MI,Sofware development engineer,17665,2.9,1,3.2,,3.7,3.2,3.1,2993254
Oracle,Royal Oak,,MI,SQL Database Analyst,17666,2.9,1,3.2,,3.7,3.2,3.1,412489
Oracle,Royal Oak,,MI,Java Backend Developer,17667,2.9,1,3.2,,3.7,3.2,3.1,335294
Oracle,Royal Oak,,MI,CRM/ERP Developer,17668,2.9,1,3.2,,3.7,3.2,3.1,235662
